source,target,weight
Gotham Games,Virtual Play Games,1
Gotham Games,Athena,1
Gotham Games,Marvelous Entertainment,1
Gotham Games,Focus Home Interactive,2
Gotham Games,Media Rings,1
Gotham Games,Media Factory,1
Gotham Games,Avanquest,1
Gotham Games,Rage Software,2
Gotham Games,id Software,1
Gotham Games,UFO Interactive,2
Gotham Games,Hudson Soft,4
Gotham Games,Asmik Corp,1
Gotham Games,Black Bean Games,1
Gotham Games,Nippon Ichi Software,3
Gotham Games,SouthPeak Games,3
Gotham Games,Navarre Corp,1
Gotham Games,Intergrow,1
Gotham Games,Xicat Interactive,1
Gotham Games,O-Games,2
Gotham Games,Graffiti,1
Gotham Games,"Interworks Unlimited, Inc.",1
Gotham Games,Evolved Games,2
Gotham Games,Phoenix Games,1
Gotham Games,Hudson Entertainment,3
Gotham Games,Mattel Interactive,2
Gotham Games,Vir2L Studios,1
Gotham Games,Interplay,4
Gotham Games,Sunrise Interactive,1
Gotham Games,Metro 3D,3
Gotham Games,Rain Games,1
Gotham Games,Cloud Imperium Games Corporation,1
Gotham Games,3DO,4
Gotham Games,Ecole,1
Gotham Games,Success,1
Gotham Games,AQ Interactive,1
Gotham Games,Yacht Club Games,1
Gotham Games,Nitroplus,1
Gotham Games,Phantom EFX,1
Gotham Games,System 3,1
Gotham Games,Moss,1
Gotham Games,Enterbrain,2
Gotham Games,Valcon Games,2
Gotham Games,Zoo Digital Publishing,4
Gotham Games,Telstar,1
Gotham Games,Angel Studios,1
Gotham Games,Bohemia Interactive,1
Gotham Games,Mastertronic,2
Gotham Games,Brash Entertainment,1
Gotham Games,Ocean,4
Gotham Games,Imagineer,2
Gotham Games,Tru Blu Entertainment,1
Gotham Games,Technos Japan Corporation,1
Gotham Games,Epoch,2
Gotham Games,Tradewest,1
Gotham Games,Popcorn Arcade,2
Gotham Games,BMG Interactive Entertainment,3
Gotham Games,Simon & Schuster Interactive,1
Gotham Games,Play It,3
Gotham Games,LEGO Media,1
Gotham Games,G.Rev,2
Gotham Games,Neko Entertainment,1
Gotham Games,NewKidCo,2
Gotham Games,Mitsui,1
Gotham Games,Atlus,4
Gotham Games,Detn8 Games,1
Gotham Games,Seta Corporation,1
Gotham Games,Time Warner Interactive,3
Gotham Games,SPS,1
Gotham Games,Storm City Games,2
Gotham Games,Tomy Corporation,1
Gotham Games,Lexicon Entertainment,1
Gotham Games,Koch Media,1
Gotham Games,Misawa,1
Gotham Games,Altron,1
Gotham Games,Broccoli,1
Gotham Games,EA Games,1
Gotham Games,RTL,1
Gotham Games,Axela,1
Gotham Games,Genki,1
Gotham Games,ESP,3
Gotham Games,Psygnosis,3
Gotham Games,Takara,1
Gotham Games,Interplay Productions,1
Gotham Games,Gremlin Interactive Ltd,3
Gotham Games,ASC Games,1
Gotham Games,Sammy Corporation,1
Gotham Games,Rising Star Games,4
Gotham Games,Ignition Entertainment,4
Gotham Games,Trion Worlds,1
Gotham Games,Taito,2
Gotham Games,Knowledge Adventure,1
Gotham Games,Tripwire Interactive,1
Gotham Games,Arika,1
Gotham Games,Enjoy Gaming ltd.,1
Gotham Games,NDA Productions,1
Gotham Games,Kemco,3
Gotham Games,Takara Tomy,2
Gotham Games,Aques,1
Gotham Games,LSP Games,2
Gotham Games,Hip Interactive,1
Gotham Games,989 Sports,1
Gotham Games,NovaLogic,1
Gotham Games,Laguna,1
Gotham Games,49Games,1
Gotham Games,Accolade,2
Gotham Games,Nordcurrent,1
Gotham Games,City Interactive,1
Gotham Games,Game Factory,2
Gotham Games,U.S. Gold,2
Gotham Games,Tryfirst,1
Westwood Studios,Mastertronic,1
Westwood Studios,Midas Interactive Entertainment,1
Westwood Studios,Aqua Plus,1
Westwood Studios,Kalypso Media,1
Westwood Studios,PopTop Software,1
Westwood Studios,Acquire,1
Westwood Studios,Elf,1
Westwood Studios,Irem Software Engineering,1
Westwood Studios,Mamba Games,1
Westwood Studios,PopCap Games,1
Westwood Studios,Zushi Games,1
Westwood Studios,Kool Kizz,1
Westwood Studios,CDV Software Entertainment,1
Westwood Studios,Crave Entertainment,1
Westwood Studios,Funbox Media,1
Westwood Studios,Iceberg Interactive,1
Westwood Studios,Ackkstudios,1
Westwood Studios,10TACLE Studios,1
Westwood Studios,NCS,1
Westwood Studios,JoWood Productions,1
Westwood Studios,Focus Home Interactive,1
Westwood Studios,LEGO Media,1
Westwood Studios,Essential Games,1
Westwood Studios,Pinnacle,1
Westwood Studios,Ghostlight,1
Westwood Studios,Hudson Soft,1
Westwood Studios,Gamecock,1
Westwood Studios,Playlogic Game Factory,1
Westwood Studios,Atlus,1
Westwood Studios,Microprose,1
Westwood Studios,Idea Factory,1
Westwood Studios,Black Bean Games,1
Westwood Studios,Nippon Ichi Software,1
Westwood Studios,SouthPeak Games,1
Westwood Studios,Time Warner Interactive,1
Westwood Studios,Storm City Games,1
Westwood Studios,Team17 Software,1
Westwood Studios,Jaleco,1
Westwood Studios,SSI,1
Westwood Studios,Koch Media,1
Westwood Studios,Gathering of Developers,1
Westwood Studios,Sony Online Entertainment,1
Westwood Studios,Broccoli,1
Westwood Studios,Titus,1
Westwood Studios,Ascaron Entertainment GmbH,1
Westwood Studios,New World Computing,1
Westwood Studios,Media Works,1
Westwood Studios,Blue Byte,1
Westwood Studios,Strategy First,1
Westwood Studios,Interchannel-Holon,1
Westwood Studios,Ascaron Entertainment,1
Westwood Studios,Rising Star Games,1
Westwood Studios,Kadokawa Shoten,1
Westwood Studios,Paradox Interactive,1
Westwood Studios,Ignition Entertainment,1
Westwood Studios,3DO,1
Westwood Studios,Trion Worlds,1
Westwood Studios,Success,1
Westwood Studios,DTP Entertainment,1
Westwood Studios,Sunflowers,1
Westwood Studios,Compile Heart,1
Westwood Studios,Flight-Plan,1
Westwood Studios,Glams,1
Westwood Studios,1C Company,1
Westwood Studios,Human Entertainment,1
Westwood Studios,Agetec,1
Westwood Studios,Alawar Entertainment,1
Westwood Studios,Nordic Games,1
Westwood Studios,Gust,1
Westwood Studios,Takara Tomy,1
Westwood Studios,System Soft,1
Westwood Studios,EON Digital Entertainment,1
Westwood Studios,ArtDink,1
Westwood Studios,Telegames,1
Westwood Studios,General Entertainment,1
Westwood Studios,Natsume,1
Westwood Studios,Zoo Digital Publishing,1
Westwood Studios,Slitherine Software,1
Westwood Studios,Angel Studios,1
Westwood Studios,NEC Interchannel,1
Westwood Studios,CyberFront,1
Westwood Studios,Mumbo Jumbo,1
GungHo,Magix,1
GungHo,Mastiff,2
GungHo,Midas Interactive Entertainment,3
GungHo,Yumedia,1
GungHo,Irem Software Engineering,3
GungHo,Blast! Entertainment Ltd,2
GungHo,Gakken,1
GungHo,Xseed Games,2
GungHo,Black Label Games,1
GungHo,imageepoch Inc.,2
GungHo,CDV Software Entertainment,1
GungHo,Zoo Games,3
GungHo,Crave Entertainment,4
GungHo,GSP,2
GungHo,Tommo,1
GungHo,Locus,1
GungHo,Empire Interactive,4
GungHo,ValuSoft,1
GungHo,Ackkstudios,3
GungHo,TDK Mediactive,3
GungHo,10TACLE Studios,1
GungHo,Insomniac Games,1
GungHo,Commseed,1
GungHo,Yeti,2
GungHo,XS Games,1
GungHo,Type-Moon,1
GungHo,Michaelsoft,1
GungHo,King Records,1
GungHo,Edia,1
GungHo,System 3 Arcade Software,1
GungHo,Ghostlight,1
GungHo,Gamecock,2
GungHo,MC2 Entertainment,1
GungHo,Marvelous Interactive,4
GungHo,Maximum Family Games,1
GungHo,Stainless Games,1
GungHo,Benesse,1
GungHo,FuRyu,4
GungHo,Gamebridge,1
GungHo,Gathering of Developers,1
GungHo,Arc System Works,4
GungHo,Cave,3
GungHo,"Destination Software, Inc",3
GungHo,Russel,2
GungHo,Victor Interactive,3
GungHo,Culture Brain,3
GungHo,Societa,1
GungHo,Media Entertainment,1
GungHo,Mud Duck Productions,1
GungHo,Tivola,1
GungHo,Telltale Games,2
GungHo,"mixi, Inc",1
GungHo,Pioneer LDC,1
GungHo,Image Epoch,1
GungHo,Encore,2
GungHo,IE Institute,2
GungHo,Big Ben Interactive,1
GungHo,Agatsuma Entertainment,2
GungHo,Zenrin,1
GungHo,Kadokawa Shoten,4
GungHo,Tigervision,1
GungHo,RED Entertainment,1
GungHo,Mycom,1
GungHo,Falcom Corporation,1
GungHo,20th Century Fox Video Games,1
GungHo,SNK Playmore,2
GungHo,Coconuts Japan,2
GungHo,Avanquest Software,3
GungHo,Microids,2
GungHo,Agetec,2
GungHo,Abylight,1
GungHo,Nordic Games,4
GungHo,Asylum Entertainment,1
GungHo,CPG Products,1
GungHo,Marvel Entertainment,1
GungHo,Sting,1
GungHo,Gust,2
GungHo,SCi,1
GungHo,Kaga Create,3
GungHo,System Soft,1
GungHo,Giga,1
GungHo,Syscom,1
GungHo,HuneX,2
GungHo,Destineer,3
GungHo,Vap,1
GungHo,Men-A-Vision,1
GungHo,Creative Core,2
GungHo,Nippon Amuse,1
GungHo,Daedalic Entertainment,1
GungHo,Giza10,1
GungHo,Alternative Software,1
GungHo,5pb,3
GungHo,Sunsoft,3
GungHo,ASK,1
GungHo,Mad Catz,1
GungHo,Flashpoint Games,1
GungHo,ChunSoft,3
GungHo,GameTek,1
GungHo,Data East,2
GungHo,Acquire,3
GungHo,Rocket Company,4
GungHo,Indie Games,1
GungHo,Big Fish Games,2
GungHo,Zushi Games,4
GungHo,PQube,3
GungHo,Quinrose,2
GungHo,Square EA,1
GungHo,Piacci,1
GungHo,Sonnet,1
GungHo,WayForward Technologies,1
GungHo,Inti Creates,1
GungHo,dramatic create,2
GungHo,Aruze Corp,1
GungHo,Swing! Entertainment,2
GungHo,JoWood Productions,4
GungHo,Fuji,1
GungHo,Hamster Corporation,1
GungHo,Essential Games,1
GungHo,Game Arts,1
GungHo,Pinnacle,1
GungHo,Happinet,2
GungHo,Micro Cabin,1
GungHo,Playlogic Game Factory,2
GungHo,Kids Station,1
GungHo,DSI Games,3
GungHo,Data Age,1
GungHo,Jaleco,2
GungHo,Kamui,1
GungHo,Astragon,2
GungHo,GameMill Entertainment,3
GungHo,Revolution (Japan),1
GungHo,Prototype,2
GungHo,Titus,3
GungHo,BAM! Entertainment,3
GungHo,Sold Out,1
GungHo,Ubisoft Annecy,3
GungHo,Media Works,2
GungHo,Starfish,2
GungHo,inXile Entertainment,1
GungHo,GN Software,1
GungHo,Spike,4
GungHo,Extreme Entertainment Group,1
GungHo,Asmik Ace Entertainment,1
GungHo,Alchemist,4
GungHo,Focus Multimedia,1
GungHo,Views,2
GungHo,Crystal Dynamics,2
GungHo,CCP,1
GungHo,Sony Music Entertainment,1
GungHo,Paradox Interactive,2
GungHo,Naxat Soft,1
GungHo,Conspiracy Entertainment,2
GungHo,DTP Entertainment,4
GungHo,Compile Heart,3
GungHo,Touchstone,1
GungHo,Coleco,1
GungHo,Screenlife,2
GungHo,1C Company,1
GungHo,Human Entertainment,1
GungHo,P2 Games,1
GungHo,From Software,3
GungHo,KID,1
GungHo,Quintet,1
GungHo,Adeline Software,1
GungHo,Data Design Interactive,1
GungHo,Avalon Interactive,2
GungHo,Natsume,3
GungHo,Reef Entertainment,1
GungHo,Pacific Century Cyber Works,1
GungHo,Electronic Arts Victor,1
GungHo,Hackberry,1
GungHo,The Adventure Company,1
GungHo,CyberFront,4
GungHo,Aspyr,3
GungHo,Wanadoo,1
GungHo,Licensed 4U,1
GungHo,Myelin Media,1
GungHo,DreamCatcher Interactive,2
GungHo,Aqua Plus,3
GungHo,Marvelous Games,1
GungHo,PM Studios,1
GungHo,Elf,1
GungHo,Boost On,1
GungHo,Harmonix Music Systems,1
GungHo,Epic Games,1
GungHo,Virtual Play Games,1
GungHo,Asgard,2
GungHo,Codemasters Online,1
GungHo,NEC,2
GungHo,Illusion Softworks,1
GungHo,Marvelous Entertainment,3
GungHo,Athena,1
GungHo,Her Interactive,1
GungHo,Focus Home Interactive,4
GungHo,Media Rings,1
GungHo,Idea Factory International,2
GungHo,Fields,1
GungHo,Experience Inc.,1
GungHo,Media Factory,1
GungHo,Avanquest,3
GungHo,UFO Interactive,2
GungHo,On Demand,1
GungHo,Mojang,1
GungHo,Hudson Soft,4
GungHo,Excalibur Publishing,1
GungHo,Microprose,1
GungHo,Idea Factory,4
GungHo,Pony Canyon,1
GungHo,Nippon Ichi Software,4
GungHo,Black Bean Games,2
GungHo,SouthPeak Games,4
GungHo,Global A Entertainment,2
GungHo,Jester Interactive,1
GungHo,Mercury Games,1
GungHo,Rondomedia,3
GungHo,TopWare Interactive,2
GungHo,PlayV,2
GungHo,Xicat Interactive,1
GungHo,Kadokawa Games,4
GungHo,O-Games,2
GungHo,Wizard Video Games,1
GungHo,Datam Polystar,1
GungHo,Nichibutsu,1
GungHo,Graffiti,2
GungHo,Xplosiv,1
GungHo,Hudson Entertainment,2
GungHo,Warp,1
GungHo,CokeM Interactive,1
GungHo,Nihon Falcom Corporation,2
GungHo,Mattel Interactive,2
GungHo,Vir2L Studios,1
GungHo,Interplay,4
GungHo,Sunrise Interactive,2
GungHo,MTO,1
GungHo,GOA,1
GungHo,Mentor Interactive,1
GungHo,Panther Software,1
GungHo,Metro 3D,1
GungHo,3DO,3
GungHo,Nippon Columbia,2
GungHo,Mirai Shounen,1
GungHo,Success,4
GungHo,AQ Interactive,1
GungHo,Nippon Telenet,1
GungHo,7G//AMES,1
GungHo,Aria,1
GungHo,Flight-Plan,1
GungHo,Imadio,1
GungHo,Nitroplus,1
GungHo,SCS Software,1
GungHo,Pack-In-Video,1
GungHo,Enterbrain,2
GungHo,American Softworks,1
GungHo,Activision Blizzard,1
GungHo,ArtDink,1
GungHo,Valcon Games,1
GungHo,Telegames,1
GungHo,Merscom LLC,1
GungHo,Zoo Digital Publishing,3
GungHo,Telstar,1
GungHo,Angel Studios,1
GungHo,Bomb,1
GungHo,Mastertronic,2
GungHo,Brash Entertainment,1
GungHo,Quest,1
GungHo,Evolution Games,1
GungHo,Ocean,2
GungHo,Karin Entertainment,1
GungHo,Kalypso Media,3
GungHo,Imagineer,2
GungHo,BushiRoad,1
GungHo,Mamba Games,1
GungHo,Tru Blu Entertainment,1
GungHo,Berkeley,1
GungHo,PopCap Games,2
GungHo,Yamasa Entertainment,1
GungHo,Plenty,1
GungHo,Epoch,2
GungHo,Nobilis,4
GungHo,Popcorn Arcade,1
GungHo,Funbox Media,3
GungHo,Gainax Network Systems,2
GungHo,Max Five,1
GungHo,Iceberg Interactive,1
GungHo,Headup Games,1
GungHo,Alvion,1
GungHo,Takuyo,1
GungHo,Universal Gamex,1
GungHo,Play It,1
GungHo,LEGO Media,2
GungHo,TOHO,1
GungHo,Neko Entertainment,3
GungHo,NewKidCo,3
GungHo,Foreign Media Games,2
GungHo,ASCII Media Works,2
GungHo,Funcom,1
GungHo,Revolution Software,1
GungHo,Interchannel,1
GungHo,TGL,1
GungHo,Minato Station,2
GungHo,Atlus,4
GungHo,Little Orbit,2
GungHo,Seta Corporation,2
GungHo,Storm City Games,3
GungHo,Tomy Corporation,3
GungHo,Fortyfive,1
GungHo,Legacy Interactive,1
GungHo,Koch Media,3
GungHo,Sony Online Entertainment,1
GungHo,Broccoli,4
GungHo,Starpath Corp.,1
GungHo,Compile,1
GungHo,Ascaron Entertainment GmbH,1
GungHo,Mystique,1
GungHo,FuRyu Corporation,1
GungHo,Saurus,1
GungHo,Daedalic,1
GungHo,Genki,1
GungHo,ESP,1
GungHo,Psygnosis,4
GungHo,Takara,3
GungHo,Paon,1
GungHo,Havas Interactive,1
GungHo,Sweets,1
GungHo,Gremlin Interactive Ltd,1
GungHo,ASC Games,1
GungHo,Sammy Corporation,2
GungHo,Daito,1
GungHo,Imax,1
GungHo,Rising Star Games,4
GungHo,Scholastic Inc.,3
GungHo,Ignition Entertainment,4
GungHo,Nexon,1
GungHo,ITT Family Games,1
GungHo,Taito,4
GungHo,Answer Software,1
GungHo,Knowledge Adventure,3
GungHo,HMH Interactive,2
GungHo,Arika,2
GungHo,Seventh Chord,1
GungHo,Introversion Software,1
GungHo,CBS Electronics,1
GungHo,Game Life,1
GungHo,Otomate,1
GungHo,Paon Corporation,1
GungHo,Crimson Cow,2
GungHo,Core Design Ltd.,1
GungHo,Alawar Entertainment,1
GungHo,Shogakukan,2
GungHo,Kemco,4
GungHo,Aksys Games,3
GungHo,Takara Tomy,3
GungHo,Princess Soft,1
GungHo,Hip Interactive,1
GungHo,LSP Games,1
GungHo,Laguna,2
GungHo,Nordcurrent,2
GungHo,Gameloft,1
GungHo,City Interactive,3
GungHo,Quelle,1
GungHo,TDK Core,2
GungHo,NEC Interchannel,2
GungHo,NetRevo,2
GungHo,Game Factory,4
GungHo,Comfort,2
GungHo,Dorart,1
GungHo,KSS,1
Crave Entertainment,Magix,1
Crave Entertainment,Midas Interactive Entertainment,11
Crave Entertainment,Mastiff,5
Crave Entertainment,SNK,1
Crave Entertainment,Blast! Entertainment Ltd,3
Crave Entertainment,Irem Software Engineering,6
Crave Entertainment,Xseed Games,3
Crave Entertainment,GSP,4
Crave Entertainment,Empire Interactive,10
Crave Entertainment,ValuSoft,3
Crave Entertainment,Ackkstudios,5
Crave Entertainment,Insomniac Games,1
Crave Entertainment,Kokopeli Digital Studios,1
Crave Entertainment,TechnoSoft,1
Crave Entertainment,King Records,1
Crave Entertainment,Edia,1
Crave Entertainment,Ghostlight,4
Crave Entertainment,Milestone S.r.l.,1
Crave Entertainment,Vatical Entertainment,1
Crave Entertainment,Marvelous Interactive,7
Crave Entertainment,Gamebridge,1
Crave Entertainment,HAL Laboratory,1
Crave Entertainment,Russel,3
Crave Entertainment,Culture Brain,4
Crave Entertainment,Societa,1
Crave Entertainment,Mud Duck Productions,2
Crave Entertainment,Tivola,1
Crave Entertainment,FunSoft,1
Crave Entertainment,"mixi, Inc",1
Crave Entertainment,Xing Entertainment,1
Crave Entertainment,Strategy First,1
Crave Entertainment,Encore,3
Crave Entertainment,IE Institute,2
Crave Entertainment,Number None,1
Crave Entertainment,Agatsuma Entertainment,3
Crave Entertainment,Tigervision,1
Crave Entertainment,RED Entertainment,1
Crave Entertainment,Falcom Corporation,2
Crave Entertainment,Avanquest Software,3
Crave Entertainment,Microids,3
Crave Entertainment,Abylight,1
Crave Entertainment,Nordic Games,8
Crave Entertainment,Marvel Entertainment,1
